# cat cat_m83_master_may_21_2014.txt | awk '{print $1, $2, $3, $4, $12, $26, $29}' > cat_m83_master_may_21_2014.reduced.txt
 x   y     ra           dec       mv   mass  age 
3239 3058 204.2188821 -29.8633408 -9.197 6.64 9212.1
3240 2160 204.2188627 -29.8732188 -5.149 8.36 2957.3
3245 4146 204.2188063 -29.8513728 -7.72 7.86 17727.4
3252 1134 204.2187101 -29.8845048 -8.404 7.86 53260.6
3258 3981 204.218635 -29.8531933 -6.512 7.86 5827.
3262 3899 204.2185843 -29.8540898 -5.202 8.06 2157.1
3273 1881 204.218444 -29.8762933 -6.44 7.81 6509.8
3283 1584 204.218317 -29.8795548 -7.799 8.36 40499.4
3289 4433 204.2182484 -29.8482158 -5.311 9.06 12435.3
3298 2110 204.2181333 -29.8737743 -5.291 7.76 2702.6
3298 1887 204.2181332 -29.8762273 -5.964 8.81 14621.7
3299 4593 204.2181153 -29.8464558 -4.605 8.46 2053.6
3308 3754 204.2180008 -29.8556848 -9.835 6.66 18330.5
3311 1979 204.217962 -29.8752153 -6.077 7.91 15834.2
3312 3916 204.2179565 -29.8539083 -6.426 8.06 10656.7
3312 2680 204.2179496 -29.8675043 -5.637 8.86 10676.7
3319 3613 204.2178612 -29.8572413 -7.502 6.4 1660.3
3323 3764 204.2178106 -29.8555803 -7.301 8.06 15811.9
3330 1477 204.2177207 -29.8807373 -6.062 8.26 13735.4
3331 1341 204.217708 -29.8822278 -9.797 7.72 103251.2
3335 1645 204.2176574 -29.8788838 -6.63 8.81 25461.1
3342 3451 204.2175758 -29.8590178 -5.8 8.01 6350.
3342 4637 204.2175763 -29.8459773 -4.44 8.11 2160.5
3343 1530 204.2175558 -29.8801543 -7.079 6.34 1613.8
3359 3124 204.21736 -29.8626148 -6.155 7.72 7742.
3366 3207 204.2172649 -29.8617073 -5.78 8.06 12617.8
3379 1875 204.2170993 -29.8763593 -9.82 6.64 20684.3
3381 1729 204.2170738 -29.8779598 -5.495 8.46 4661.3
3406 3723 204.2167642 -29.8560312 -5.639 8.36 4644.
3407 3664 204.2167451 -29.8566802 -8.217 6.64 3131.9
3409 1752 204.2167186 -29.8777122 -7.218 8.06 44736.6
3412 1434 204.2166867 -29.8812047 -6.509 7.81 8775.1
3413 1895 204.216668 -29.8761392 -8.863 7.7 45327.4
3425 1184 204.2165153 -29.8839602 -7.055 7.52 16853.
3430 2686 204.2164528 -29.8674382 -6.275 8.66 13927.1
3432 2723 204.2164338 -29.8670257 -5.689 8.66 13776.5
3432 3301 204.2164278 -29.8606677 -5.608 8.36 4513.2
3432 1574 204.2164268 -29.8796647 -7.02 7.48 6437.3
3434 1324 204.2164012 -29.8824147 -8.635 7.24 25868.
3437 3634 204.2163709 -29.8570047 -5.651 8.56 6260.9
3443 1980 204.2162875 -29.8752042 -8.849 7.7 42193.
3453 1856 204.2161669 -29.8765682 -8.224 8.21 66574.7
3454 3924 204.2161491 -29.8538202 -6.778 8.06 13103.4
3458 1182 204.216103 -29.8839767 -7.997 7.7 32667.8
3464 2454 204.2160277 -29.8699847 -5.469 8.21 3289.6
3473 2474 204.2159136 -29.8697702 -4.794 8.76 4009.1
3474 2368 204.2159008 -29.8709307 -5.82 8.06 5112.9
3475 2947 204.2158885 -29.8645617 -5.706 7.86 10715.3
3485 2296 204.2157549 -29.8717227 -6.444 6.62 791.2
3493 2912 204.2156602 -29.8649467 -6.651 8.56 15726.7
3500 1800 204.2155706 -29.8771787 -7.259 6.7 2249.5
3501 1637 204.2155514 -29.8789772 -6.531 7.58 11901.4
3504 1822 204.2155135 -29.8769367 -8.694 6.64 6519.3
3508 3061 204.21547 -29.8633132 -5.602 8.21 3718.3
3515 2919 204.2153748 -29.8648697 -6.056 7.54 4591.5
3520 3645 204.2153182 -29.8568892 -5.944 8.06 4805.1
3549 965 204.2149483 -29.8863637 -4.961 8.16 4687.6
3555 1034 204.2148723 -29.8856102 -7.447 7.38 13816.2
3567 3253 204.2147218 -29.8612011 -6.046 7.74 5022.8
3586 3177 204.2144744 -29.8620316 -5.495 8.36 4313.3
3589 2303 204.2144356 -29.8716511 -6.293 6.8 3624.4
3591 3882 204.2144115 -29.8542821 -6.808 8.76 25624.3
3594 921 204.214371 -29.8868476 -7.042 6.64 2025.4
3596 1308 204.2143523 -29.8825961 -5.503 8.76 7702.9
3620 1769 204.2140482 -29.8775196 -7.508 7.14 8453.3
3627 4551 204.2139619 -29.8469176 -7.67 6.64 7310.7
3627 3307 204.2139608 -29.8606016 -6.411 6.62 682.4
3632 1008 204.2138953 -29.8858961 -5.529 8.51 5183.3
3635 3152 204.2138592 -29.8623121 -5.518 7.96 4119.1
3644 3288 204.2137388 -29.8608106 -5.297 8.26 4772.2
3655 1744 204.2135979 -29.8778001 -7.355 6.6 4036.8
3672 2106 204.2133889 -29.8738126 -6.497 7.6 6554.5
3678 1752 204.2133061 -29.8777066 -7.286 8.71 36363.
3685 1259 204.2132231 -29.8831351 -6.326 7.04 7911.7
3694 4046 204.2131117 -29.8524725 -5.629 7.81 2585.9
3707 3780 204.2129465 -29.855404 -5.879 8.26 8156.8
3726 3567 204.2127053 -29.857747 -4.89 8.96 6965.8
3760 2053 204.2122725 -29.874401 -8.071 6.64 4130.9
3780 3434 204.2120203 -29.8592045 -7.28 7.6 8935.1
3784 2678 204.2119624 -29.867526 -5.476 8.06 12063.2
3796 2786 204.2118103 -29.866338 -6.636 6.2 2759.
3801 955 204.2117511 -29.886479 -5.926 8.56 21901.7
3816 2733 204.2115565 -29.8669209 -7.276 7.96 26307.8
3825 2306 204.2114419 -29.8716179 -6.722 6.64 1124.4
3830 3439 204.2113861 -29.8591494 -5.235 8.31 3795.8
3832 2937 204.2113601 -29.8646769 -6.774 8.86 30425.4
3832 3391 204.2113543 -29.8596829 -6.571 7.74 7242.8
3845 2105 204.2111879 -29.8738234 -6.747 8.36 12885.1
3850 2285 204.2111247 -29.8718434 -5.696 7.56 8573.
3854 1741 204.2110733 -29.8778274 -7.449 6.5 4784.2
3858 4292 204.211032 -29.8497719 -6.111 8.71 13858.
3859 3157 204.2110179 -29.8622514 -4.331 8.96 11303.5
3859 2756 204.2110111 -29.8666679 -6.63 6.62 1259.7
3874 1093 204.2108251 -29.8849609 -4.635 9.16 7364.7
3874 1283 204.210819 -29.8828654 -6.436 6.62 1589.7
3881 1344 204.2107303 -29.8821999 -6.6 8.81 23353.7
3883 2116 204.2107059 -29.8737079 -7.551 6.62 3120.2
3890 1149 204.2106222 -29.8843449 -5.132 6.6 698.9
3899 1879 204.210509 -29.8763149 -5.747 8.71 10510.4
3912 2508 204.2103448 -29.8693903 -6.303 7.86 4806.7
3926 2158 204.2101668 -29.8732403 -7.037 7.4 11520.8
3927 3114 204.2101553 -29.8627298 -4.957 8.81 5142.3
3929 845 204.210127 -29.8876833 -4.831 8.31 5616.5
3935 2328 204.2100465 -29.8713703 -6.507 7.96 7634.9
3945 1031 204.2099179 -29.8856428 -6.843 8.71 46150.8
3963 818 204.2096956 -29.8879858 -4.877 8.36 2745.7
3974 4136 204.2095606 -29.8514823 -5.656 8.71 8103.2
3974 3930 204.2095603 -29.8537538 -4.72 9.06 10886.7
3989 2610 204.2093619 -29.8682682 -6.208 7.53 7849.4
3992 914 204.2093278 -29.8869297 -5.734 8.66 7978.8
3997 3187 204.2092612 -29.8619212 -6.607 8.46 12981.1
3999 4109 204.2092371 -29.8517792 -4.479 9.01 4957.3
4001 2473 204.2092158 -29.8697807 -7.385 6.78 2210.1
4002 2415 204.2092031 -29.8704132 -5.554 8.06 3773.5
4010 876 204.2090994 -29.8873477 -5.027 8.76 4968.8
4010 803 204.2090993 -29.8881452 -5.131 8.51 8673.7
4010 3431 204.2090967 -29.8592427 -6.913 8.06 16688.8
4017 2315 204.2090126 -29.8715132 -5.093 9.06 10788.9
4028 1010 204.2088712 -29.8858682 -5.817 8.06 15572.
4032 1189 204.2088207 -29.8839047 -6.173 8.01 14326.4
4032 2585 204.2088164 -29.8685432 -6.477 7.58 4170.2
4042 2157 204.2086953 -29.8732512 -7.271 7.7 10460.7
4046 2400 204.2086385 -29.8705782 -9.539 6.64 15056.4
4066 1897 204.2083841 -29.8761112 -5.63 7.86 2586.1
4072 1118 204.2083068 -29.8846801 -4.284 8.31 3199.9
4089 1257 204.2080913 -29.8831511 -4.577 8.86 17475.8
4123 2320 204.207668 -29.8714581 -5.446 8.56 5183.7
4125 800 204.2076339 -29.8881781 -5.434 7.06 2254.
4141 3783 204.2074357 -29.8553705 -8.025 6.66 4127.9
4155 1000 204.2072599 -29.8859835 -5.434 8.76 8622.1
4163 2457 204.2071545 -29.8699565 -4.688 8.76 8779.1
4176 1626 204.2069882 -29.8790975 -6.068 8.06 7226.1
4182 3523 204.2069216 -29.858225 -5.789 6.2 1124.4
4194 1480 204.2067596 -29.880698 -6.004 7.91 6131.9
4204 4605 204.2066443 -29.8463285 -6.032 7.65 9144.2
4211 1881 204.2065509 -29.8762925 -5.992 6.64 427.9
4221 2138 204.2064245 -29.8734599 -6.057 8.56 9099.9
4226 1441 204.2063599 -29.8811269 -4.991 7.65 4987.3
4228 2733 204.2063368 -29.8669149 -4.944 8.86 6726.6
4233 1003 204.206264 -29.8859504 -7.35 8.01 20926.5
4255 1668 204.2059924 -29.8786354 -5.974 8.66 9952.7
4260 2527 204.2059241 -29.8691809 -5.647 6.64 630.3
4265 1671 204.2058592 -29.8786024 -6.918 7.91 20245.
4286 981 204.2055915 -29.8861868 -5.344 8.36 3539.1
4293 4649 204.2055094 -29.8458443 -4.928 8.61 3491.
4304 2131 204.2053716 -29.8735368 -5.182 8.11 3804.7
4315 1356 204.2052243 -29.8820618 -5.161 8.51 3693.2
4333 1627 204.2050028 -29.8790863 -5.517 7.86 5967.1
4333 4365 204.2050016 -29.8489628 -8.739 6.64 9667.7
4343 1936 204.2048702 -29.8756817 -6.53 8.26 14856.7
4344 2897 204.2048656 -29.8651107 -5.291 8.76 6336.5
4344 1727 204.2048571 -29.8779862 -7.168 8.06 13988.9
4358 2377 204.2046807 -29.8708307 -4.699 8.81 4054.7
4365 3882 204.2046011 -29.8542812 -4.937 8.86 8966.
4365 967 204.2045956 -29.8863462 -5.742 7.6 5884.9
4372 828 204.2045065 -29.8878752 -6.933 7.86 10242.5
4395 4231 204.2042213 -29.8504367 -5.67 8.86 13922.5
4413 4474 204.2039872 -29.8477691 -4.395 9.57 14607.3
4415 1570 204.2039624 -29.8797131 -5.109 8.11 5061.1
4419 1539 204.2039053 -29.8800486 -5.667 8.41 5089.8
4464 2693 204.2033431 -29.86736 -6.323 8.56 11626.2
4483 3345 204.2030971 -29.8601825 -5.112 8.71 5856.2
4484 1988 204.2030816 -29.875115 -6.564 6.64 1031.
4490 1782 204.2030114 -29.8773755 -5.869 8.06 4484.4
4505 3641 204.2028187 -29.8569265 -2.697 10.24 47939.1
4523 1714 204.2025926 -29.8781289 -5.003 8.16 3424.8
4532 2172 204.2024794 -29.8730854 -6.081 6.04 1441.6
4533 1053 204.2024643 -29.8853944 -4.342 9.16 5963.1
4536 1813 204.2024215 -29.8770344 -6.748 8.61 18661.5
4537 1554 204.2024083 -29.8798834 -5.031 8.66 4175.8
4557 899 204.2021531 -29.8870939 -6.336 8.41 9425.4
4567 886 204.2020262 -29.8872314 -6.468 8.21 8255.6
4593 995 204.201703 -29.8860323 -4.572 8.86 8103.6
4604 901 204.2015632 -29.8870718 -5.213 8.21 2598.7
4610 2693 204.2014911 -29.8673598 -4.304 8.86 5307.8
4628 1626 204.2012603 -29.8790912 -7.042 6.62 1736.
4630 4289 204.201241 -29.8498037 -4.864 8.81 5630.1
4632 2866 204.2012124 -29.8654567 -4.576 8.71 2996.8
4638 851 204.2011254 -29.8876217 -7.215 8.01 16430.7
4640 1957 204.2011089 -29.8754502 -5.871 8.71 10475.6
4654 3664 204.2009352 -29.8566787 -6.088 6.2 2234.4
4666 1824 204.2007787 -29.8769132 -4.658 6.58 347.2
4668 3707 204.2007577 -29.8562056 -6.166 6.62 688.8
4669 1474 204.2007398 -29.8807687 -5.33 8.41 3731.6
4684 3636 204.2005546 -29.8569811 -4.405 9.06 6071.5
4697 1603 204.2003849 -29.8793441 -5.85 8.46 6464.1
4703 1568 204.2003087 -29.8797291 -5.56 8.31 4047.8
4703 961 204.2003073 -29.8864061 -7.74 7.91 28607.3
4703 1723 204.2003028 -29.8780241 -6.163 8.06 5543.5
4707 3873 204.2002571 -29.8543741 -7.285 7.86 11875.3
4709 1649 204.2002328 -29.8788436 -6.109 6.68 832.6
4715 1509 204.20015 -29.8803836 -4.821 8.11 3881.9
4732 4259 204.1999473 -29.8501335 -4.354 9.06 5792.9
4736 2511 204.1998924 -29.869356 -4.517 8.71 5108.1
4737 2212 204.199879 -29.8726505 -4.556 8.51 2115.5
4755 1452 204.1996488 -29.881005 -5.528 8.21 4659.6
4770 3145 204.1994563 -29.8623874 -4.5 9.06 7904.2
4774 2437 204.1994102 -29.8701699 -6.21 7.68 3618.1
4802 1443 204.1990525 -29.8811039 -4.696 9.06 6654.8
4802 3618 204.1990579 -29.8571844 -7.945 7.7 18350.2
4825 3344 204.1987592 -29.8601928 -6.378 6.36 2124.3
4835 1738 204.1986282 -29.8778588 -4.604 8.81 3715.
4836 4125 204.198628 -29.8516073 -4.525 8.76 3129.3
4873 3194 204.19815 -29.8618482 -5.571 8.76 13916.6
4881 2430 204.1980528 -29.8702522 -4.913 7.51 3281.4
4958 3913 204.1970738 -29.8539335 -4.997 8.36 6207.1
4970 3203 204.196926 -29.8617435 -5.087 8.71 4798.
4980 2415 204.1967906 -29.870417 -4.081 8.86 4861.3
797 1251 204.2585886 -29.925326 -8.034 6.64 3156.2
802 1271 204.2585188 -29.925106 -8.712 6.64 5893.3
902 1376 204.2572492 -29.9239513 -5.081 9.06 10061.4
937 1266 204.2568053 -29.9251559 -4.529 8.71 2869.9
970 2303 204.2563835 -29.9137489 -5.598 7.65 2257.9
988 2484 204.2561609 -29.9117635 -3.816 9.51 28579.6
1009 1494 204.2558909 -29.9226536 -4.681 8.76 3831.5
1064 2257 204.2551907 -29.9142552 -4.738 8.81 4203.
1067 1680 204.2551606 -29.9206022 -6.342 8.56 11831.4
1091 2857 204.2548528 -29.9076589 -6.73 8.66 19968.2
1097 1671 204.2547799 -29.9207013 -4.923 8.76 5385.3
1099 2914 204.2547512 -29.9070319 -6.45 7.7 4630.6
1108 1562 204.2546405 -29.9219058 -4.443 9.06 5271.5
1125 3357 204.2544201 -29.902159 -7.351 7.7 14244.3
1128 3178 204.2543761 -29.9041225 -5.94 8.76 18433.7
1129 2396 204.2543655 -29.9127318 -5.965 8.06 6197.
1138 1699 204.2542531 -29.9203989 -4.392 8.36 1472.6
1144 2886 204.2541802 -29.9073345 -7.954 7.96 24268.6
1149 1971 204.2541191 -29.9174014 -5.644 8.76 9864.9
1159 3192 204.2539827 -29.903974 -5.736 8.56 6770.8
1187 3588 204.2536264 -29.8996181 -3.827 10.24 135734.4
1191 2501 204.2535784 -29.9115696 -5.956 8.71 10682.2
1193 3317 204.253551 -29.9025991 -7.794 7.24 9425.
1198 1276 204.253499 -29.925052 -4.359 9.21 6388.8
1201 1693 204.2534599 -29.920465 -4.381 9.01 4529.5
1205 1285 204.2534101 -29.9249475 -4.041 8.91 11807.6
1210 3563 204.2533346 -29.8998931 -5.948 7.68 6101.6
1255 1317 204.2527755 -29.9245956 -4.476 8.76 2991.2
1255 3607 204.2527635 -29.8994092 -5.535 7.49 5724.5
1258 1258 204.2527375 -29.9252501 -5.214 8.66 4942.4
1271 1309 204.2525661 -29.9246892 -5.797 8.36 5371.4
1280 3089 204.2524539 -29.9051018 -6.631 5. 5506.9
1290 1594 204.2523242 -29.9215542 -5.196 8.36 3088.1
1307 1665 204.2521146 -29.9207732 -4.067 9.06 4193.5
1320 2048 204.2519487 -29.9165547 -6.083 7.86 5922.2
1322 3750 204.251913 -29.8978364 -4.461 8.41 1676.1
1333 2260 204.2517833 -29.9142283 -4.532 7.96 1476.9
1339 2127 204.2517011 -29.9156858 -6.079 6.62 804.2
1349 3037 204.2515784 -29.9056794 -5.369 8.06 2515.7
1354 3098 204.2515148 -29.9050029 -5.013 8.21 3458.7
1359 2814 204.251452 -29.908127 -6.17 8.26 28957.4
1368 3555 204.2513298 -29.899976 -6.006 8.06 4797.2
1370 4230 204.2513029 -29.892551 -7.079 8.06 18336.
1375 4147 204.251246 -29.8934695 -6.857 8.21 17823.3
1375 3080 204.2512484 -29.905201 -5.766 8.76 9814.1
1381 3445 204.2511651 -29.901186 -5.945 7.86 4917.7
1390 4448 204.2510486 -29.890153 -4.652 8.81 3882.9
1428 1256 204.2505735 -29.925267 -4.267 8.71 9237.2
1428 1750 204.2505724 -29.9198385 -5.18 9.16 13683.4
1430 2592 204.2505452 -29.9105691 -5.897 8.36 5889.6
1434 2379 204.2504949 -29.912914 -5.404 7.91 2205.1
1439 2865 204.2504304 -29.9075661 -5.695 8.66 7697.3
1453 4286 204.2502496 -29.8919425 -5.03 8.86 9767.8
1453 2339 204.2502539 -29.9133595 -5.166 9.01 10497.5
1469 2593 204.2500566 -29.9105655 -4.819 8.96 6919.8
1478 4907 204.2499311 -29.885106 -4.287 10.24 207343.3
1479 1986 204.249931 -29.9172425 -3.936 9.44 10745.9
1480 4007 204.249914 -29.8950093 -5.69 7.76 7449.2
1484 2744 204.2498596 -29.9089045 -4.666 8.76 4507.5
1499 1885 204.249671 -29.9183481 -3.973 8.81 9027.3
1509 2815 204.2495485 -29.9081236 -5.532 8.96 12582.6
1528 1914 204.2493029 -29.9180291 -1.816 10.24 21295.6
1538 3214 204.2491734 -29.9037346 -5.977 8.06 4404.2
1538 2945 204.2491739 -29.9066936 -5.795 8.51 6622.2
1559 4633 204.248904 -29.8881201 -7.971 7.56 20286.9
1562 3932 204.2488636 -29.8958279 -6.197 8.36 8234.
1565 2655 204.2488319 -29.9098782 -4.639 8.91 13574.4
1569 4933 204.2487765 -29.8848202 -5.795 8.06 6702.9
1571 1511 204.2487644 -29.9224677 -4.638 8.76 3472.6
1579 3582 204.2486524 -29.8996812 -6.243 8.41 10319.5
1584 1401 204.2485996 -29.9236722 -6.15 6.64 704.1
1586 4236 204.2485622 -29.8924927 -5.745 8.06 4499.3
1593 4993 204.2484719 -29.8841639 -5.889 7.22 2126.
1603 3979 204.2483458 -29.8953131 -5.571 7.96 2703.
1605 2621 204.2483307 -29.9102578 -4.561 9.01 5346.2
1605 3031 204.2483299 -29.9057423 -5.942 8.96 21894.3
1606 4766 204.2483138 -29.8866627 -7.07 7.6 9878.7
1608 4787 204.248282 -29.8864262 -7.241 6.62 1966.2
1631 3830 204.2479984 -29.8969588 -5.958 8.06 8260.1
1642 2372 204.2478553 -29.9129968 -8.256 7.96 45600.
1648 2800 204.2477847 -29.9082888 -5.296 6.54 661.7
1651 3027 204.2477462 -29.9057863 -5.516 8.76 7795.7
1657 2998 204.2476637 -29.9061053 -4.893 8.81 4847.9
1667 1389 204.2475462 -29.9238044 -5.284 6.62 434.9
1667 3087 204.2475367 -29.9051319 -5.453 8.66 12467.5
1675 4951 204.247438 -29.8846223 -6.87 7.54 6830.2
1675 1728 204.247444 -29.9200809 -3.906 9.6 18680.6
1704 4012 204.2470655 -29.8949569 -6.313 7.76 7347.
1711 1790 204.246987 -29.9193989 -6.123 8.11 21853.5
1711 2932 204.2469786 -29.9068314 -6.915 6.62 1294.8
1711 3922 204.2469755 -29.8959469 -6.199 8.66 12244.4
1718 4987 204.2468924 -29.8842301 -6.361 8.06 6272.8
1725 3983 204.2468003 -29.8952671 -7.134 7.81 17550.5
1737 4150 204.2466529 -29.8934389 -7.263 7.74 21921.4
1754 3430 204.2464384 -29.901359 -5.009 8.36 3288.3
1759 3990 204.2463676 -29.8951935 -6.025 7.86 5614.2
1759 3248 204.2463689 -29.903361 -6.65 7.91 11790.1
1761 1633 204.2463527 -29.9211205 -5.8 7.51 8354.
1762 1559 204.2463338 -29.9219345 -4.598 9.16 10126.9
1765 3962 204.2462916 -29.895507 -6.321 7.46 4739.3
1774 1911 204.2461809 -29.918068 -4.961 8.96 7012.2
1796 1703 204.2459084 -29.9203506 -3.95 7.91 2232.5
1797 4156 204.2458916 -29.8933675 -7.119 7.86 13672.4
1798 3374 204.2458738 -29.9019695 -5.576 8.86 10704.3
1803 1557 204.2458134 -29.9219566 -6.325 7.86 10529.4
1803 1754 204.2458131 -29.9197896 -5.829 8.06 6521.4
1811 4295 204.2457137 -29.8918385 -5.886 7.86 3273.7
1822 1925 204.245578 -29.9179086 -6.286 8.86 27615.7
1824 2042 204.2455525 -29.9166216 -6.178 6.62 738.6
1826 2642 204.2455261 -29.9100271 -4.572 8.76 3267.8
1857 4964 204.245129 -29.8844796 -7.02 8.06 17366.2
1858 3274 204.245119 -29.9030696 -5.506 8.36 4108.5
1878 4552 204.2448632 -29.8890116 -6.397 7.74 8277.7
1882 3895 204.2448071 -29.8962442 -6.535 7.68 11783.7
1892 3971 204.2446763 -29.8953994 -7.743 7.65 21842.6
1906 4065 204.2445087 -29.8943698 -7.237 7.74 11213.7
1910 2763 204.2444536 -29.9086907 -5.272 9.85 54364.9
1924 1856 204.2442836 -29.9186678 -5.287 6.62 365.7
1928 3113 204.244231 -29.9048407 -5.34 8.06 2754.9
1933 3428 204.2441671 -29.9013757 -4.309 9.7 20940.3
1953 3698 204.2439129 -29.8984058 -5.759 8.86 11946.4
1977 3734 204.243602 -29.8980153 -6.406 8.61 13619.
1980 4362 204.243563 -29.8911018 -7.049 7.7 8039.7
1984 3936 204.2435128 -29.8957933 -7.905 7.91 24824.3
2002 1243 204.2432882 -29.9254109 -5.621 7.38 4361.8
2018 1866 204.2430906 -29.9185579 -5.035 8.86 6897.3
2026 2940 204.2429876 -29.9067439 -7.126 8.06 15136.4
2031 3259 204.2429174 -29.9032404 -6.728 8.41 13523.9
2033 4711 204.2428964 -29.8872683 -5.645 8.86 10755.7
2038 3169 204.2428351 -29.9042249 -5.175 7.96 3185.1
2041 4127 204.2427957 -29.8936869 -6.237 7.81 5399.7
2041 3332 204.2427904 -29.9024374 -6.889 8.46 16831.
2051 3821 204.2426692 -29.8970584 -7.288 7.28 9357.2
2067 2330 204.2424682 -29.9134594 -5.864 8.01 8034.1
2070 3849 204.2424218 -29.8967504 -8.716 7.65 47584.3
2076 3593 204.2423523 -29.8995609 -5.355 8.76 6721.3
2081 2758 204.2422899 -29.9087459 -5.488 9.01 12555.9
2107 3572 204.2419526 -29.8997974 -7.1 6.62 2316.5
2119 4169 204.241806 -29.8932304 -6.459 7.36 5109.3
2131 3885 204.2416477 -29.8963545 -6.337 7.81 5920.7
2135 3821 204.2416034 -29.8970585 -7.522 6.64 1857.1
2137 4260 204.2415711 -29.892224 -5.623 8.66 7203.4
2180 2945 204.2410334 -29.9066945 -6.386 8.31 15589.1
2211 2852 204.2406401 -29.9077121 -5.097 8.36 2819.
2235 3457 204.2403349 -29.9010571 -5.414 7.91 7644.6
2238 3294 204.2402907 -29.9028501 -6.232 7.91 4727.6
2242 1569 204.2402418 -29.9218306 -4.688 8.36 2751.7
2251 1558 204.2401275 -29.9219516 -4.983 8.66 7190.2
2271 3935 204.2398776 -29.8958046 -5.651 7.86 2636.6
2284 2755 204.2397139 -29.9087791 -4.787 8.81 8392.2
2324 3030 204.2391996 -29.9057597 -4.963 8.56 3322.3
2350 3534 204.2388693 -29.9002157 -5.732 8.71 8690.8
2356 3858 204.2387992 -29.8966517 -5.464 8.31 3705.3
2356 4524 204.2387922 -29.8893257 -5.886 8.66 9177.8
2357 2913 204.238781 -29.9070467 -4.958 8.36 2789.5
2359 3801 204.2387612 -29.8972787 -6.228 6.62 729.3
2364 3679 204.2386915 -29.8986207 -7.186 8.01 17992.7
2364 3340 204.2386918 -29.9023497 -5.576 8.06 3423.8
2365 3884 204.2386786 -29.8963657 -6.966 7.7 7448.
2369 3178 204.2386285 -29.9041317 -4.932 8.31 3632.3
2378 3686 204.2385138 -29.8985382 -6.073 7.63 6490.4
2380 4051 204.2384945 -29.8945287 -6.324 8.71 14992.
2385 3418 204.2384316 -29.9014917 -5.875 8.36 6491.2
2385 3478 204.2384315 -29.9008317 -6.569 8.76 20561.4
2396 1898 204.2382933 -29.9182062 -4.496 8.51 2001.7
2405 1370 204.2381795 -29.9240142 -7.026 7.34 22819.9
2418 4018 204.2380124 -29.8948862 -6.153 8.61 12867.8
2443 3967 204.2376952 -29.8954472 -5.399 8.06 2586.2
2460 1666 204.2374812 -29.9207583 -5.563 7.86 2431.3
2467 3800 204.2373844 -29.8972842 -6.054 6.62 621.3
2468 1638 204.2373734 -29.9210718 -6.148 8.01 7779.2
2470 3219 204.2373532 -29.9036753 -4.583 8.36 1755.9
2479 4275 204.2372382 -29.8920592 -5.049 8.81 6676.
2479 1337 204.2372403 -29.9243773 -4.642 7.91 1749.
2479 2410 204.2372395 -29.9125743 -5.054 8.41 2894.
2483 4667 204.2371808 -29.8877527 -6.319 8.66 13675.4
2488 2718 204.2371188 -29.9091863 -5.854 7.81 8145.7
2489 4842 204.2371109 -29.8858222 -4.772 8.96 6626.6
2489 3957 204.2371052 -29.8955628 -5.836 8.06 3867.8
2526 4692 204.2366352 -29.8874723 -5.22 8.21 4991.9
2527 4003 204.236623 -29.8950513 -5.137 7.86 1642.3
2530 2581 204.2365922 -29.9106988 -5.741 7.2 5853.2
2542 3626 204.2364329 -29.8991983 -5.216 8.06 2931.3
2547 4128 204.2363755 -29.8936763 -5.942 9.21 106066.2
2548 3591 204.2363631 -29.8995888 -7.366 7.91 25642.3
2549 1478 204.2363518 -29.9228318 -5.584 7.49 1960.9
2555 2109 204.2362753 -29.9158853 -5.604 8.06 3123.7
2556 3121 204.2362556 -29.9047533 -5.201 9.65 46420.6
2558 3276 204.2362365 -29.9030483 -5.03 8.06 1841.
2593 3791 204.2357857 -29.8973833 -7.059 7.96 12694.2
2607 2124 204.235609 -29.9157204 -5.984 8.76 11996.4
2609 2347 204.2355835 -29.9132729 -4.787 8.86 6943.1
2614 2152 204.2355201 -29.9154124 -4.613 8.86 5577.5
2617 1046 204.235489 -29.9275784 -4.517 8.96 4658.6
2618 1304 204.2354762 -29.9247459 -4.887 8.81 8181.6
2628 1707 204.235349 -29.9203129 -5.779 8.06 3670.
2633 4854 204.2352839 -29.8856958 -6.267 9.06 76802.8
2635 4054 204.2352526 -29.8944903 -5.391 7.86 4454.6
2666 1913 204.2348603 -29.9180469 -5.582 8.66 8273.7
2666 3696 204.2348595 -29.8984338 -6.33 8.06 11635.5
2669 1348 204.2348225 -29.9242619 -4.407 8.31 4030.7
2671 1293 204.2347971 -29.9248669 -4.8 9.01 6662.7
2684 4541 204.2346307 -29.8891333 -5.306 7.96 4286.3
2685 3635 204.2346247 -29.8991049 -6.296 7.81 7648.4
2694 4343 204.2345102 -29.8913113 -5.83 8.36 7004.3
2694 3540 204.2345106 -29.9001499 -5.465 7.86 3998.
2700 3165 204.2344346 -29.9042749 -6.858 8.11 45608.
2714 3026 204.2342507 -29.9057984 -5.142 8.96 8284.2
2714 2488 204.2342509 -29.9117219 -6.701 7.86 14037.4
2721 1776 204.2341687 -29.9195539 -6.393 8.06 6460.5
2722 1355 204.2341498 -29.9241794 -4.965 9.01 9251.4
2725 1426 204.2341117 -29.9234039 -5.505 8.01 3207.3
2745 3449 204.2338635 -29.9011509 -6.513 6.62 1005.6
2746 3993 204.2338506 -29.8951669 -5.772 8.66 11085.1
2752 3853 204.2337745 -29.8967069 -5.911 8.96 16821.
2765 2561 204.23361 -29.9109189 -6.909 7.96 14832.2
2768 4677 204.2335649 -29.8876374 -6.558 8.06 13535.2
2776 1125 204.2334709 -29.9267149 -4.212 8.86 2873.7
