  K    WAVELN    NEFF       GEOM ALB   BOND/QFIT  BOND/GEOM  Q-FITTED
1071  1.4529470    0.1307089    0.0000531    0.0000516    1.4809228    1.5237053
1072  1.4548810    0.1307089    0.0002017    0.0001952    1.4751361    1.5235800
1073  1.4568170    0.1307089    0.0003571    0.0003478    1.4839727    1.5234552
1074  1.4587570    0.1307089    0.0004040    0.0003915    1.4762164    1.5233309
1075  1.4606990    0.1307089    0.0001421    0.0001384    1.4837691    1.5232071
1076  1.4626430    0.1307089    0.0000043    0.0000040    1.4127656    1.5230838
1077  1.4645900    0.1307089    0.0002860    0.0002772    1.4757087    1.5229610
1078  1.4665400    0.1307089    0.0001967    0.0001910    1.4782066    1.5228386
1079  1.4684920    0.1307089    0.0000166    0.0000153    1.4019786    1.5227168
1080  1.4704470    0.1307089    0.0000202    0.0000188    1.4217540    1.5225954
1081  1.4724040    0.1307089    0.0000218    0.0000212    1.4782417    1.5224746
1082  1.4743640    0.1307089    0.0000703    0.0000681    1.4734132    1.5223542
1083  1.4763270    0.1307089    0.0001714    0.0001661    1.4747242    1.5222343
1084  1.4782920    0.1307089    0.0000010    0.0000009    1.4265259    1.5221149
1085  1.4802600    0.1307089    0.0000531    0.0000517    1.4805135    1.5219960
1086  1.4822310    0.1307089    0.0000095    0.0000091    1.4554424    1.5218775
1087  1.4842040    0.1307089    0.0000148    0.0000140    1.4385441    1.5217596
1088  1.4861790    0.1307089    0.0001120    0.0001088    1.4775781    1.5216421
1089  1.4881580    0.1307089    0.0000062    0.0000060    1.4604689    1.5215251
1090  1.4901390    0.1307089    0.0000032    0.0000030    1.4347884    1.5214086
1091  1.4921220    0.1307089    0.0000453    0.0000440    1.4776814    1.5212926
1092  1.4941090    0.1307089    0.0000904    0.0000884    1.4875963    1.5211770
1093  1.4960980    0.1307089    0.0000091    0.0000089    1.4843874    1.5210619
1094  1.4980890    0.1307089    0.0000316    0.0000307    1.4775871    1.5209473
1095  1.5000830    0.1307089    0.0000061    0.0000057    1.4285305    1.5208331
1096  1.5020800    0.1307089    0.0000235    0.0000221    1.4274665    1.5207195
1097  1.5040800    0.1307089    0.0000294    0.0000285    1.4782189    1.5206062
1098  1.5060820    0.1307089    0.0000909    0.0000877    1.4661909    1.5204935
1099  1.5080870    0.1307089    0.0001869    0.0001811    1.4733868    1.5203812
1100  1.5100940    0.1307089    0.0000895    0.0000867    1.4727322    1.5202694
1101  1.5121050    0.1307089    0.0000093    0.0000087    1.4285323    1.5201581
1102  1.5141180    0.1307089    0.0000171    0.0000167    1.4813353    1.5200472
1103  1.5161330    0.1307089    0.0000194    0.0000188    1.4693856    1.5199368
1104  1.5181510    0.1307089    0.0000745    0.0000723    1.4747481    1.5198269
1105  1.5201720    0.1307089    0.0001498    0.0001452    1.4733888    1.5197174
1106  1.5221960    0.1307089    0.0001313    0.0001273    1.4725923    1.5196083
1107  1.5242220    0.1307089    0.0000405    0.0000394    1.4774076    1.5194998
1108  1.5262510    0.1307089    0.0001182    0.0001148    1.4759719    1.5193917
1109  1.5282830    0.1307089    0.0001301    0.0001263    1.4743663    1.5192840
1110  1.5303170    0.1307089    0.0000208    0.0000203    1.4793948    1.5191768
1111  1.5323550    0.1307089    0.0000173    0.0000160    1.4064912    1.5190701
1112  1.5343940    0.1307089    0.0000440    0.0000425    1.4661805    1.5189638
1113  1.5364370    0.1307089    0.0000058    0.0000056    1.4418733    1.5188580
1114  1.5384820    0.1307089    0.0000236    0.0000221    1.4248925    1.5187526
1115  1.5405300    0.1307089    0.0000071    0.0000066    1.4085164    1.5186476
1116  1.5425810    0.1307089    0.0000430    0.0000419    1.4786792    1.5185431
1117  1.5446340    0.1307089    0.0001045    0.0001013    1.4727977    1.5184391
1118  1.5466910    0.1307089    0.0000006    0.0000005    1.4348358    1.5183355
1119  1.5487500    0.1307089    0.0000528    0.0000514    1.4762317    1.5182323
1120  1.5508110    0.1307089    0.0000610    0.0000590    1.4702656    1.5181297
1121  1.5528760    0.1307089    0.0000383    0.0000371    1.4691934    1.5180274
1122  1.5549430    0.1307089    0.0000201    0.0000193    1.4628670    1.5179256
1123  1.5570130    0.1307089    0.0000429    0.0000404    1.4294415    1.5178242
1124  1.5590850    0.1307089    0.0001060    0.0001024    1.4660845    1.5177233
1125  1.5611610    0.1307089    0.0000124    0.0000120    1.4694735    1.5176228
1126  1.5632390    0.1307089    0.0000769    0.0000741    1.4632271    1.5175227
1127  1.5653200    0.1307089    0.0004900    0.0004763    1.4748583    1.5174231
1128  1.5674040    0.1307089    0.0002598    0.0002507    1.4639050    1.5173239
1129  1.5694900    0.1307089    0.0003390    0.0003283    1.4695565    1.5172251
1130  1.5715790    0.1307089    0.0000892    0.0000845    1.4365091    1.5171268
1131  1.5736710    0.1307089    0.0000390    0.0000355    1.3814505    1.5170289
1132  1.5757660    0.1307089    0.0004116    0.0003996    1.4724256    1.5169315
1133  1.5778640    0.1307089    0.0002743    0.0002653    1.4669030    1.5168344
1134  1.5799640    0.1307089    0.0004629    0.0004507    1.4769465    1.5167378
1135  1.5820680    0.1307089    0.0004853    0.0004714    1.4732392    1.5166416
1136  1.5841740    0.1307089    0.0003836    0.0003711    1.4673930    1.5165459
1137  1.5862820    0.1307089    0.0002526    0.0002452    1.4715497    1.5164506
1138  1.5883940    0.1307089    0.0007222    0.0007107    1.4922513    1.5163556
1139  1.5905080    0.1307089    0.0004514    0.0004397    1.4769472    1.5162612
1140  1.5926260    0.1307089    0.0000231    0.0000218    1.4301195    1.5161671
1141  1.5947460    0.1307089    0.0001675    0.0001631    1.4766401    1.5160734
1142  1.5968690    0.1307089    0.0002886    0.0002807    1.4741987    1.5159802
1143  1.5989940    0.1307089    0.0000104    0.0000097    1.4208569    1.5158874
1144  1.6011230    0.1307089    0.0002131    0.0002079    1.4784830    1.5157950
1145  1.6032540    0.1307089    0.0003096    0.0003007    1.4722809    1.5157031
1146  1.6053890    0.1307089    0.0001876    0.0001834    1.4818414    1.5156115
1147  1.6075260    0.1307089    0.0004879    0.0004740    1.4723308    1.5155203
1148  1.6096660    0.1307089    0.0000664    0.0000651    1.4865040    1.5154296
1149  1.6118080    0.1307089    0.0000804    0.0000781    1.4708001    1.5153393
1150  1.6139540    0.1307089    0.0001103    0.0001085    1.4907910    1.5152494
1151  1.6161020    0.1307089    0.0001916    0.0001870    1.4794487    1.5151599
1152  1.6182540    0.1307089    0.0001588    0.0001552    1.4804788    1.5150708
1153  1.6204080    0.1307089    0.0000760    0.0000749    1.4937417    1.5149821
1154  1.6225650    0.1307089    0.0001271    0.0001247    1.4864911    1.5148938
1155  1.6247250    0.1307089    0.0000923    0.0000903    1.4826604    1.5148059
1156  1.6268880    0.1307089    0.0000993    0.0000983    1.5001617    1.5147184
1157  1.6290530    0.1307089    0.0003312    0.0003229    1.4771061    1.5146314
1158  1.6312220    0.1307089    0.0000615    0.0000597    1.4692903    1.5145447
1159  1.6333930    0.1307089    0.0001936    0.0001889    1.4782287    1.5144584
1160  1.6355680    0.1307089    0.0000540    0.0000527    1.4785455    1.5143725
1161  1.6377450    0.1307089    0.0000017    0.0000017    1.4436844    1.5142870
1162  1.6399250    0.1307089    0.0001409    0.0001375    1.4778803    1.5142019
1163  1.6421080    0.1307089    0.0000329    0.0000318    1.4641424    1.5141172
1164  1.6442940    0.1307089    0.0001306    0.0001274    1.4768107    1.5140329
1165  1.6464830    0.1307089    0.0000043    0.0000040    1.4129440    1.5139490
1166  1.6486750    0.1307089    0.0000467    0.0000455    1.4778390    1.5138655
1167  1.6508690    0.1307089    0.0000000    0.0000000    1.4320735    1.5137824
1168  1.6530670    0.1307089    0.0001250    0.0001219    1.4758186    1.5136996
1169  1.6552670    0.1307089    0.0000394    0.0000385    1.4782989    1.5136173
1170  1.6574710    0.1307089    0.0000652    0.0000639    1.4826903    1.5135353
1171  1.6596770    0.1307089    0.0000178    0.0000166    1.4083563    1.5134537
1172  1.6618870    0.1307089    0.0001378    0.0001352    1.4842570    1.5133725
1173  1.6640990    0.1307089    0.0000267    0.0000257    1.4577582    1.5132917
1174  1.6663140    0.1307089    0.0000139    0.0000137    1.4861989    1.5132113
1175  1.6685320    0.1307089    0.0000713    0.0000703    1.4919841    1.5131312
1176  1.6707530    0.1307089    0.0000417    0.0000410    1.4852600    1.5130516
1177  1.6729770    0.1307089    0.0000806    0.0000788    1.4784017    1.5129723
1178  1.6752050    0.1307089    0.0000438    0.0000428    1.4757842    1.5128933
1179  1.6774350    0.1307089    0.0000557    0.0000544    1.4777511    1.5128148
1180  1.6796670    0.1307089    0.0000090    0.0000087    1.4598525    1.5127367
1181  1.6819030    0.1307089    0.0000370    0.0000362    1.4790786    1.5126589
1182  1.6841420    0.1307089    0.0000167    0.0000164    1.4810527    1.5125814
1183  1.6863840    0.1307089    0.0000034    0.0000032    1.4199603    1.5125044
1184  1.6886290    0.1307089    0.0000809    0.0000796    1.4867070    1.5124277
1185  1.6908770    0.1307089    0.0000596    0.0000584    1.4819232    1.5123514
1186  1.6931280    0.1307089    0.0000494    0.0000483    1.4798001    1.5122755
1187  1.6953820    0.1307089    0.0000310    0.0000303    1.4775150    1.5121999
1188  1.6976390    0.1307089    0.0000206    0.0000202    1.4874863    1.5121247
1189  1.6998980    0.1307089    0.0000360    0.0000352    1.4784351    1.5120498
1190  1.7021610    0.1307089    0.0000638    0.0000626    1.4818579    1.5119754
1191  1.7044270    0.1307089    0.0000341    0.0000335    1.4866054    1.5119012
1192  1.7066960    0.1307089    0.0000005    0.0000005    1.4340927    1.5118275
1193  1.7089680    0.1307089    0.0000914    0.0000897    1.4838586    1.5117541
1194  1.7112430    0.1307089    0.0000095    0.0000092    1.4579004    1.5116810
1195  1.7135210    0.1307089    0.0000478    0.0000469    1.4839935    1.5116083
1196  1.7158020    0.1307089    0.0000026    0.0000024    1.4294315    1.5115360
1197  1.7180860    0.1307089    0.0000475    0.0000464    1.4780453    1.5114641
1198  1.7203730    0.1307089    0.0000840    0.0000821    1.4754350    1.5113924
1199  1.7226630    0.1307089    0.0000156    0.0000152    1.4774361    1.5113212
1200  1.7249560    0.1307089    0.0000431    0.0000422    1.4780158    1.5112503
1201  1.7272530    0.1307089    0.0000291    0.0000284    1.4768692    1.5111797
1202  1.7295520    0.1307089    0.0000310    0.0000304    1.4819466    1.5111095
1203  1.7318540    0.1307089    0.0000365    0.0000359    1.4844693    1.5110396
1204  1.7341600    0.1307089    0.0000027    0.0000026    1.4157873    1.5109701
1205  1.7364680    0.1307089    0.0000007    0.0000007    1.4280366    1.5109009
1206  1.7387800    0.1307089    0.0000521    0.0000513    1.4857575    1.5108321
1207  1.7410940    0.1307089    0.0000166    0.0000161    1.4643754    1.5107636
1208  1.7434120    0.1307089    0.0000086    0.0000081    1.4231566    1.5106955
1209  1.7457330    0.1307089    0.0000735    0.0000720    1.4790972    1.5106277
1210  1.7480570    0.1307089    0.0000572    0.0000558    1.4721464    1.5105602
1211  1.7503840    0.1307089    0.0000730    0.0000716    1.4814884    1.5104931
1212  1.7527140    0.1307089    0.0000500    0.0000489    1.4789177    1.5104263
1213  1.7550470    0.1307089    0.0000579    0.0000568    1.4822310    1.5103599
1214  1.7573830    0.1307089    0.0000217    0.0000211    1.4641877    1.5102938
1215  1.7597230    0.1307089    0.0000416    0.0000409    1.4846087    1.5102280
1216  1.7620650    0.1307089    0.0000291    0.0000282    1.4630670    1.5101626
1217  1.7644110    0.1307089    0.0000034    0.0000033    1.4411002    1.5100975
1218  1.7667590    0.1307089    0.0000878    0.0000861    1.4804131    1.5100327
1219  1.7691110    0.1307089    0.0000407    0.0000395    1.4635029    1.5099683
1220  1.7714660    0.1307089    0.0000047    0.0000045    1.4223794    1.5099042
1221  1.7738240    0.1307089    0.0000303    0.0000297    1.4774687    1.5098404
1222  1.7761860    0.1307089    0.0000443    0.0000432    1.4729209    1.5097769
1223  1.7785500    0.1307089    0.0000537    0.0000526    1.4785846    1.5097138
1224  1.7809180    0.1307089    0.0000820    0.0000806    1.4832493    1.5096510
1225  1.7832880    0.1307089    0.0000680    0.0000668    1.4825360    1.5095885
1226  1.7856620    0.1307089    0.0000529    0.0000520    1.4841447    1.5095263
1227  1.7880390    0.1307089    0.0001093    0.0001072    1.4806006    1.5094645
1228  1.7904200    0.1307089    0.0000168    0.0000165    1.4793070    1.5094029
1229  1.7928030    0.1307089    0.0000402    0.0000397    1.4907630    1.5093417
1230  1.7951900    0.1307089    0.0000450    0.0000447    1.5006708    1.5092808
1231  1.7975790    0.1307089    0.0000399    0.0000394    1.4924124    1.5092203
1232  1.7999720    0.1307089    0.0000153    0.0000151    1.4876301    1.5091600
1233  1.8023680    0.1307089    0.0000440    0.0000434    1.4873150    1.5091001
1234  1.8047680    0.1307089    0.0000180    0.0000172    1.4442916    1.5090404
1235  1.8071700    0.1307089    0.0000508    0.0000504    1.4969291    1.5089811
1236  1.8095760    0.1307089    0.0000214    0.0000210    1.4782737    1.5089221
1237  1.8119850    0.1307089    0.0000194    0.0000190    1.4784007    1.5088634
1238  1.8143970    0.1307089    0.0000803    0.0000788    1.4804730    1.5088050
1239  1.8168120    0.1307089    0.0000516    0.0000508    1.4839555    1.5087470
1240  1.8192300    0.1307089    0.0000432    0.0000424    1.4807125    1.5086892
1241  1.8216520    0.1307089    0.0000181    0.0000178    1.4808957    1.5086317
1242  1.8240770    0.1307089    0.0000667    0.0000655    1.4798698    1.5085746
1243  1.8265050    0.1307089    0.0000060    0.0000059    1.4908168    1.5085177
1244  1.8289370    0.1307089    0.0000041    0.0000040    1.4827097    1.5084611
1245  1.8313710    0.1307089    0.0000090    0.0000088    1.4833524    1.5084049
1246  1.8338090    0.1307089    0.0000430    0.0000423    1.4853219    1.5083489
1247  1.8362500    0.1307089    0.0000055    0.0000055    1.4857145    1.5082933
1248  1.8386950    0.1307089    0.0000308    0.0000302    1.4778116    1.5082379
1249  1.8411420    0.1307089    0.0000283    0.0000278    1.4769781    1.5081829
1250  1.8435930    0.1307089    0.0000112    0.0000110    1.4807664    1.5081281
1251  1.8460470    0.1307089    0.0000405    0.0000397    1.4768841    1.5080736
1252  1.8485050    0.1307089    0.0000095    0.0000094    1.4876482    1.5080194
1253  1.8509650    0.1307089    0.0000169    0.0000165    1.4791197    1.5079656
1254  1.8534290    0.1307089    0.0000196    0.0000192    1.4781352    1.5079120
1255  1.8558970    0.1307089    0.0000312    0.0000307    1.4805858    1.5078586
1256  1.8583670    0.1307089    0.0000132    0.0000128    1.4707256    1.5078056
1257  1.8608410    0.1307089    0.0000099    0.0000097    1.4800610    1.5077529
1258  1.8633180    0.1307089    0.0000314    0.0000309    1.4874303    1.5077005
1259  1.8657990    0.1307089    0.0000326    0.0000322    1.4891268    1.5076483
1260  1.8682820    0.1307089    0.0000030    0.0000030    1.4829750    1.5075964
1261  1.8707690    0.1307089    0.0000098    0.0000097    1.4827074    1.5075448
1262  1.8732600    0.1307089    0.0000030    0.0000029    1.4795662    1.5074935
1263  1.8757530    0.1307089    0.0000213    0.0000209    1.4777241    1.5074425
1264  1.8782500    0.1307089    0.0000153    0.0000150    1.4778676    1.5073918
1265  1.8807510    0.1307089    0.0000303    0.0000296    1.4742308    1.5073413
1266  1.8832540    0.1307089    0.0000462    0.0000451    1.4727396    1.5072911
1267  1.8857610    0.1307089    0.0000199    0.0000195    1.4775719    1.5072412
1268  1.8882710    0.1307089    0.0000717    0.0000706    1.4830127    1.5071916
1269  1.8907850    0.1307089    0.0000238    0.0000233    1.4743045    1.5071422
1270  1.8933020    0.1307089    0.0000262    0.0000257    1.4782898    1.5070931
1271  1.8958220    0.1307089    0.0000209    0.0000205    1.4793480    1.5070443
1272  1.8983460    0.1307089    0.0000034    0.0000032    1.4189678    1.5069958
1273  1.9008730    0.1307089    0.0000162    0.0000159    1.4803850    1.5069475
1274  1.9034030    0.1307089    0.0000152    0.0000149    1.4817837    1.5068995
1275  1.9059370    0.1307089    0.0000163    0.0000160    1.4776096    1.5068518
1276  1.9084740    0.1307089    0.0000457    0.0000447    1.4744165    1.5068043
1277  1.9110150    0.1307089    0.0000305    0.0000299    1.4772490    1.5067571
1278  1.9135590    0.1307089    0.0000090    0.0000089    1.4904233    1.5067101
1279  1.9161060    0.1307089    0.0000039    0.0000039    1.4897956    1.5066635
1280  1.9186570    0.1307089    0.0000413    0.0000405    1.4788065    1.5066171
1281  1.9212110    0.1307089    0.0000123    0.0000121    1.4797817    1.5065709
1282  1.9237680    0.1307089    0.0000248    0.0000244    1.4785344    1.5065250
1283  1.9263290    0.1307089    0.0000459    0.0000451    1.4817142    1.5064794
1284  1.9288940    0.1307089    0.0000185    0.0000182    1.4788039    1.5064340
1285  1.9314610    0.1307089    0.0000061    0.0000060    1.4853002    1.5063889
1286  1.9340320    0.1307089    0.0000005    0.0000005    1.4265622    1.5063441
1287  1.9366070    0.1307089    0.0000028    0.0000027    1.4844645    1.5062995
1288  1.9391850    0.1307089    0.0000068    0.0000067    1.4845420    1.5062552
1289  1.9417660    0.1307089    0.0000151    0.0000149    1.4832563    1.5062111
1290  1.9443510    0.1307089    0.0000022    0.0000022    1.4923584    1.5061672
1291  1.9469390    0.1307089    0.0000050    0.0000048    1.4638332    1.5061237
1292  1.9495310    0.1307089    0.0000103    0.0000101    1.4804442    1.5060803
1293  1.9521260    0.1307089    0.0000036    0.0000034    1.4219162    1.5060372
1294  1.9547250    0.1307089    0.0000001    0.0000001    1.4424891    1.5059944
1295  1.9573270    0.1307089    0.0000267    0.0000262    1.4790620    1.5059518
1296  1.9599330    0.1307089    0.0000133    0.0000130    1.4750522    1.5059095
1297  1.9625420    0.1307089    0.0000076    0.0000075    1.4825677    1.5058674
1298  1.9651540    0.1307089    0.0000010    0.0000009    1.4163463    1.5058255
1299  1.9677700    0.1307089    0.0000176    0.0000173    1.4767179    1.5057839
1300  1.9703900    0.1307089    0.0000085    0.0000083    1.4776055    1.5057426
1301  1.9730120    0.1307089    0.0000259    0.0000254    1.4773055    1.5057014
1302  1.9756390    0.1307089    0.0000264    0.0000259    1.4766313    1.5056606
1303  1.9782690    0.1307089    0.0000154    0.0000151    1.4784244    1.5056199
1304  1.9809020    0.1307089    0.0000317    0.0000311    1.4741306    1.5055795
1305  1.9835390    0.1307089    0.0000287    0.0000282    1.4780627    1.5055393
1306  1.9861800    0.1307089    0.0000192    0.0000188    1.4759071    1.5054994
1307  1.9888240    0.1307089    0.0000420    0.0000412    1.4778537    1.5054597
1308  1.9914710    0.1307089    0.0000415    0.0000408    1.4809438    1.5054202
1309  1.9941220    0.1307089    0.0000032    0.0000031    1.4781267    1.5053810
1310  1.9967770    0.1307089    0.0000097    0.0000096    1.4817486    1.5053420
1311  1.9994350    0.1307089    0.0000580    0.0000570    1.4783829    1.5053033
1312  2.0020960    0.1307089    0.0000275    0.0000270    1.4787863    1.5052647
1313  2.0047610    0.1307089    0.0000166    0.0000163    1.4783473    1.5052264
1314  2.0074300    0.1307089    0.0000265    0.0000260    1.4809222    1.5051883
1315  2.0101020    0.1307089    0.0000524    0.0000514    1.4766091    1.5051505
1316  2.0127780    0.1307089    0.0000118    0.0000116    1.4777573    1.5051129
1317  2.0154580    0.1307089    0.0000249    0.0000243    1.4743418    1.5050755
1318  2.0181410    0.1307089    0.0000082    0.0000080    1.4766388    1.5050383
1319  2.0208270    0.1307089    0.0000172    0.0000169    1.4794079    1.5050013
1320  2.0235170    0.1307089    0.0000322    0.0000316    1.4761445    1.5049646
1321  2.0262110    0.1307089    0.0000360    0.0000353    1.4773496    1.5049281
1322  2.0289080    0.1307089    0.0000333    0.0000327    1.4814892    1.5048918
1323  2.0316090    0.1307089    0.0000693    0.0000681    1.4782574    1.5048557
1324  2.0343130    0.1307089    0.0000173    0.0000170    1.4799015    1.5048199
1325  2.0370210    0.1307089    0.0000288    0.0000283    1.4773201    1.5047843
1326  2.0397330    0.1307089    0.0000544    0.0000535    1.4796685    1.5047489
1327  2.0424480    0.1307089    0.0000117    0.0000115    1.4797707    1.5047137
1328  2.0451670    0.1307089    0.0000054    0.0000053    1.4767336    1.5046787
1329  2.0478900    0.1307089    0.0000625    0.0000614    1.4773548    1.5046439
1330  2.0506160    0.1307089    0.0000133    0.0000131    1.4753189    1.5046093
1331  2.0533450    0.1307089    0.0000480    0.0000472    1.4819095    1.5045750
1332  2.0560790    0.1307089    0.0000565    0.0000555    1.4761157    1.5045409
1333  2.0588160    0.1307089    0.0000598    0.0000587    1.4769598    1.5045069
1334  2.0615570    0.1307089    0.0000578    0.0000567    1.4762362    1.5044732
1335  2.0643010    0.1307089    0.0000252    0.0000247    1.4752262    1.5044397
1336  2.0670490    0.1307089    0.0000565    0.0000554    1.4763965    1.5044064
1337  2.0698000    0.1307089    0.0000423    0.0000415    1.4768160    1.5043733
1338  2.0725560    0.1307089    0.0000557    0.0000547    1.4762962    1.5043404
1339  2.0753150    0.1307089    0.0000492    0.0000484    1.4781032    1.5043077
1340  2.0780770    0.1307089    0.0000441    0.0000434    1.4809315    1.5042752
1341  2.0808440    0.1307089    0.0000521    0.0000511    1.4762819    1.5042430
1342  2.0836140    0.1307089    0.0000494    0.0000486    1.4789953    1.5042109
1343  2.0863870    0.1307089    0.0000482    0.0000473    1.4765506    1.5041790
1344  2.0891650    0.1307089    0.0000493    0.0000484    1.4758199    1.5041473
1345  2.0919460    0.1307089    0.0000480    0.0000471    1.4755731    1.5041158
1346  2.0947300    0.1307089    0.0000467    0.0000458    1.4755378    1.5040846
1347  2.0975190    0.1307089    0.0000468    0.0000459    1.4749846    1.5040535
1348  2.1003110    0.1307089    0.0000444    0.0000435    1.4749779    1.5040226
1349  2.1031070    0.1307089    0.0000443    0.0000435    1.4763177    1.5039919
1350  2.1059060    0.1307089    0.0000438    0.0000430    1.4770126    1.5039614
1351  2.1087100    0.1307089    0.0000444    0.0000436    1.4753270    1.5039311
1352  2.1115170    0.1307089    0.0000432    0.0000425    1.4768923    1.5039009
1353  2.1143280    0.1307089    0.0000436    0.0000428    1.4758396    1.5038710
1354  2.1171420    0.1307089    0.0000414    0.0000407    1.4789896    1.5038413
1355  2.1199610    0.1307089    0.0000325    0.0000321    1.4835026    1.5038117
1356  2.1227830    0.1307089    0.0000350    0.0000345    1.4832076    1.5037824
1357  2.1256080    0.1307089    0.0000416    0.0000410    1.4786456    1.5037532
1358  2.1284380    0.1307089    0.0000303    0.0000299    1.4825545    1.5037242
1359  2.1312710    0.1307089    0.0000102    0.0000099    1.4657366    1.5036954
1360  2.1341080    0.1307089    0.0000287    0.0000284    1.4910130    1.5036668
1361  2.1369490    0.1307089    0.0000348    0.0000343    1.4798807    1.5036384
1362  2.1397940    0.1307089    0.0000424    0.0000417    1.4790652    1.5036101
1363  2.1426420    0.1307089    0.0000408    0.0000401    1.4787245    1.5035820
1364  2.1454950    0.1307089    0.0000336    0.0000332    1.4857808    1.5035541
1365  2.1483510    0.1307089    0.0000427    0.0000420    1.4797318    1.5035264
1366  2.1512110    0.1307089    0.0000372    0.0000366    1.4794482    1.5034989
1367  2.1540740    0.1307089    0.0000426    0.0000419    1.4794043    1.5034716
1368  2.1569420    0.1307089    0.0000296    0.0000291    1.4777428    1.5034444
1369  2.1598130    0.1307089    0.0000314    0.0000309    1.4814398    1.5034174
1370  2.1626880    0.1307089    0.0000009    0.0000008    1.4476063    1.5033906
1371  2.1655670    0.1307089    0.0000291    0.0000286    1.4777928    1.5033640
1372  2.1684500    0.1307089    0.0000356    0.0000351    1.4801178    1.5033375
1373  2.1713360    0.1307089    0.0000177    0.0000174    1.4776452    1.5033112
1374  2.1742270    0.1307089    0.0000034    0.0000032    1.3923177    1.5032851
1375  2.1771210    0.1307089    0.0000308    0.0000304    1.4808666    1.5032591
1376  2.1800190    0.1307089    0.0000198    0.0000194    1.4798961    1.5032334
1377  2.1829210    0.1307089    0.0000177    0.0000174    1.4809293    1.5032077
1378  2.1858270    0.1307089    0.0000154    0.0000152    1.4837397    1.5031823
1379  2.1887370    0.1307089    0.0000096    0.0000094    1.4800763    1.5031570
1380  2.1916500    0.1307089    0.0000226    0.0000223    1.4816233    1.5031319
1381  2.1945680    0.1307089    0.0000125    0.0000124    1.4919816    1.5031070
1382  2.1974890    0.1307089    0.0000073    0.0000072    1.4799759    1.5030822
1383  2.2004150    0.1307089    0.0000021    0.0000020    1.4845031    1.5030576
1384  2.2033440    0.1307089    0.0000046    0.0000045    1.4816149    1.5030332
1385  2.2062770    0.1307089    0.0000088    0.0000087    1.4858409    1.5030089
1386  2.2092140    0.1307089    0.0000258    0.0000255    1.4824892    1.5029848
1387  2.2121550    0.1307089    0.0000011    0.0000010    1.4388707    1.5029608
1388  2.2150990    0.1307089    0.0000228    0.0000224    1.4791536    1.5029370
1389  2.2180480    0.1307089    0.0000115    0.0000113    1.4794576    1.5029134
1390  2.2210010    0.1307089    0.0000070    0.0000069    1.4781166    1.5028899
1391  2.2239570    0.1307089    0.0000096    0.0000095    1.4805523    1.5028666
1392  2.2269180    0.1307089    0.0000095    0.0000093    1.4816208    1.5028434
1393  2.2298820    0.1307089    0.0000040    0.0000040    1.4803696    1.5028204
1394  2.2328500    0.1307089    0.0000033    0.0000033    1.4863737    1.5027976
1395  2.2358230    0.1307089    0.0000048    0.0000047    1.4879860    1.5027749
1396  2.2387990    0.1307089    0.0000009    0.0000009    1.4309901    1.5027524
1397  2.2417790    0.1307089    0.0000110    0.0000108    1.4793817    1.5027300
1398  2.2447640    0.1307089    0.0000000    0.0000000    1.4300020    1.5027078
1399  2.2477520    0.1307089    0.0000016    0.0000015    1.4454226    1.5026857
1400  2.2507440    0.1307089    0.0000105    0.0000103    1.4794812    1.5026637
1401  2.2537400    0.1307089    0.0000014    0.0000014    1.4320272    1.5026420
1402  2.2567400    0.1307089    0.0000023    0.0000022    1.4795120    1.5026203
1403  2.2597440    0.1307089    0.0000058    0.0000057    1.4816423    1.5025989
1404  2.2627520    0.1307089    0.0000109    0.0000107    1.4783549    1.5025775
1405  2.2657650    0.1307089    0.0000000    0.0000000    1.4277036    1.5025563
1406  2.2687810    0.1307089    0.0000038    0.0000037    1.4799886    1.5025353
1407  2.2718010    0.1307089    0.0000045    0.0000044    1.4793451    1.5025144
1408  2.2748250    0.1307089    0.0000000    0.0000000    1.4267692    1.5024937
1409  2.2778530    0.1307089    0.0000013    0.0000013    1.4867435    1.5024731
1410  2.2808850    0.1307089    0.0000022    0.0000022    1.4859377    1.5024526
1411  2.2839220    0.1307089    0.0000028    0.0000028    1.4786783    1.5024323
1412  2.2869620    0.1307089    0.0000001    0.0000001    1.4181320    1.5024121
1413  2.2900060    0.1307089    0.0000006    0.0000006    1.4901399    1.5023921
1414  2.2930550    0.1307089    0.0000069    0.0000068    1.4812216    1.5023722
1415  2.2961070    0.1307089    0.0000004    0.0000004    1.4432068    1.5023524
1416  2.2991640    0.1307089    0.0000032    0.0000031    1.4798392    1.5023328
1417  2.3022240    0.1307089    0.0000046    0.0000045    1.4791627    1.5023133
1418  2.3052890    0.1307089    0.0000073    0.0000072    1.4790847    1.5022940
1419  2.3083580    0.1307089    0.0000017    0.0000017    1.4822664    1.5022748
1420  2.3114310    0.1307089    0.0000071    0.0000070    1.4785757    1.5022557
1421  2.3145080    0.1307089    0.0000013    0.0000013    1.4868703    1.5022367
1422  2.3175890    0.1307089    0.0000020    0.0000020    1.4874218    1.5022179
1423  2.3206740    0.1307089    0.0000000    0.0000000    1.4187745    1.5021993
1424  2.3237630    0.1307089    0.0000000    0.0000000    1.4228079    1.5021807
1425  2.3268560    0.1307089    0.0000065    0.0000064    1.4857582    1.5021623
1426  2.3299540    0.1307089    0.0000036    0.0000035    1.4846248    1.5021441
1427  2.3330550    0.1307089    0.0000086    0.0000085    1.4818125    1.5021259
